time_stamp,cpu,mem
1970-01-07 19:15:00,47.0,94.0
1970-01-07 19:20:00,33.0,91.0
1970-01-07 19:25:00,36.0,91.0
1970-01-07 19:30:00,34.0,92.0
1970-01-07 19:35:00,39.0,92.0
1970-01-07 19:40:00,26.0,91.0
1970-01-07 19:45:00,31.0,94.0
1970-01-07 19:50:00,34.0,93.0
1970-01-07 19:55:00,31.0,91.0
1970-01-07 20:00:00,32.0,91.0
1970-01-07 20:05:00,73.0,94.0
1970-01-07 20:10:00,34.0,80.0
1970-01-07 20:15:00,36.0,77.0
1970-01-07 20:20:00,38.0,77.0
1970-01-07 20:25:00,43.0,79.0
1970-01-07 20:30:00,41.0,81.0
1970-01-07 20:35:00,37.0,82.0
1970-01-07 20:40:00,34.0,81.0
1970-01-07 20:45:00,47.0,80.0
1970-01-07 20:50:00,52.0,84.0
1970-01-07 20:55:00,26.0,80.0
1970-01-07 21:00:00,24.0,79.0
1970-01-07 21:05:00,48.0,84.0
1970-01-07 21:10:00,37.0,84.0
1970-01-07 21:15:00,44.0,82.0
1970-01-07 21:20:00,35.0,84.0
1970-01-07 21:25:00,58.0,83.0
1970-01-07 21:30:00,37.0,84.0
1970-01-07 21:35:00,42.0,87.0
1970-01-07 21:40:00,36.0,83.0
1970-01-07 21:45:00,43.0,83.0
1970-01-07 21:50:00,49.0,85.0
1970-01-07 21:55:00,39.0,85.0
1970-01-07 22:00:00,36.0,84.0
1970-01-07 22:05:00,66.0,91.0
1970-01-07 22:10:00,33.0,91.0
1970-01-07 22:15:00,33.0,88.0
1970-01-07 22:20:00,32.0,89.0
1970-01-07 22:25:00,32.0,89.0
1970-01-07 22:30:00,29.0,88.0
1970-01-07 22:35:00,43.0,85.0
1970-01-07 22:40:00,48.0,92.0
1970-01-07 22:45:00,35.0,88.0
1970-01-07 22:50:00,34.0,86.0
1970-01-07 22:55:00,39.0,87.0
1970-01-07 23:00:00,25.0,87.0
1970-01-07 23:05:00,30.0,87.0
1970-01-07 23:10:00,29.0,86.0
1970-01-07 23:15:00,29.0,87.0
1970-01-07 23:20:00,32.0,86.0
1970-01-07 23:25:00,26.0,86.0
1970-01-07 23:30:00,28.0,86.0
1970-01-07 23:35:00,31.0,88.0
1970-01-07 23:40:00,29.0,90.0
1970-01-07 23:45:00,31.0,89.0
1970-01-07 23:50:00,30.0,89.0
1970-01-07 23:55:00,26.0,90.0
1970-01-08 00:00:00,23.0,88.0
1970-01-08 00:05:00,27.0,87.0
1970-01-08 00:10:00,35.0,92.0
1970-01-08 00:15:00,41.0,95.0
1970-01-08 00:20:00,35.0,93.0
1970-01-08 00:25:00,38.0,93.0
1970-01-08 00:30:00,36.0,93.0
1970-01-08 00:35:00,29.0,89.0
1970-01-08 00:40:00,29.0,90.0
1970-01-08 00:45:00,29.0,91.0
1970-01-08 00:50:00,23.0,90.0
1970-01-08 00:55:00,22.0,87.0
1970-01-08 01:00:00,29.0,92.0
1970-01-08 01:05:00,35.0,94.0
1970-01-08 01:10:00,35.0,92.0
1970-01-08 01:15:00,39.0,95.0
1970-01-08 01:20:00,52.0,93.0
1970-01-08 01:25:00,41.0,90.0
1970-01-08 01:30:00,33.0,93.0
1970-01-08 01:35:00,30.0,87.0
1970-01-08 01:40:00,32.0,89.0
1970-01-08 01:45:00,41.0,93.0
1970-01-08 01:50:00,39.0,89.0
1970-01-08 01:55:00,50.0,92.0
1970-01-08 02:00:00,54.0,95.0
1970-01-08 02:05:00,35.0,89.0
1970-01-08 02:10:00,33.0,87.0
1970-01-08 02:15:00,32.0,88.0
1970-01-08 02:20:00,31.0,89.0
1970-01-08 02:25:00,40.0,85.0
1970-01-08 02:30:00,40.0,87.0
1970-01-08 02:35:00,25.0,84.0
1970-01-08 02:40:00,43.0,92.0
1970-01-08 02:45:00,41.0,88.0
1970-01-08 02:50:00,28.0,84.0
1970-01-08 02:55:00,36.0,87.0
1970-01-08 03:00:00,37.0,89.0
1970-01-08 03:05:00,41.0,90.0
1970-01-08 03:10:00,39.0,89.0
1970-01-08 03:15:00,37.0,92.0
1970-01-08 03:20:00,32.0,89.0
1970-01-08 03:25:00,36.0,88.0
1970-01-08 03:30:00,24.0,89.0
1970-01-08 03:35:00,42.0,90.0
1970-01-08 03:40:00,41.0,91.0
1970-01-08 03:45:00,43.0,94.0
1970-01-08 03:50:00,47.0,94.0
1970-01-08 03:55:00,36.0,92.0
1970-01-08 04:00:00,58.0,93.0
1970-01-08 04:05:00,36.0,88.0
1970-01-08 04:10:00,39.0,92.0
1970-01-08 04:15:00,51.0,96.0
1970-01-08 04:20:00,46.0,92.0
1970-01-08 04:25:00,39.0,92.0
1970-01-08 04:30:00,65.0,94.0
1970-01-08 04:35:00,52.0,91.0
1970-01-08 04:40:00,53.0,94.0
1970-01-08 04:45:00,49.0,93.0
1970-01-08 04:50:00,61.0,97.0
1970-01-08 04:55:00,54.0,91.0
1970-01-08 05:00:00,37.0,89.0
1970-01-08 05:05:00,45.0,92.0
1970-01-08 05:10:00,50.0,93.0
1970-01-08 05:15:00,45.0,92.0
1970-01-08 05:20:00,42.0,92.0
1970-01-08 05:25:00,29.0,90.0
1970-01-08 05:30:00,45.0,92.0
1970-01-08 05:35:00,52.0,95.0
1970-01-08 05:40:00,43.0,92.0
1970-01-08 05:45:00,71.0,94.0
1970-01-08 05:50:00,52.0,97.0
1970-01-08 05:55:00,79.0,92.0
1970-01-08 06:00:00,81.0,96.0
1970-01-08 06:05:00,69.0,97.0
1970-01-08 06:10:00,60.0,86.0
1970-01-08 06:15:00,58.0,87.0
1970-01-08 06:20:00,63.0,86.0
1970-01-08 06:25:00,55.0,86.0
1970-01-08 06:30:00,49.0,86.0
1970-01-08 06:35:00,55.0,87.0
1970-01-08 06:40:00,62.0,92.0
1970-01-08 06:45:00,59.0,90.0
1970-01-08 06:50:00,51.0,90.0
1970-01-08 06:55:00,55.0,92.0
1970-01-08 07:00:00,56.0,91.0
1970-01-08 07:05:00,54.0,90.0
1970-01-08 07:10:00,53.0,88.0
1970-01-08 07:15:00,63.0,91.0
1970-01-08 07:20:00,74.0,92.0
1970-01-08 07:25:00,56.0,91.0
1970-01-08 07:30:00,65.0,93.0
1970-01-08 07:35:00,59.0,88.0
1970-01-08 07:40:00,71.0,83.0
1970-01-08 07:45:00,52.0,84.0
1970-01-08 07:50:00,47.0,88.0
1970-01-08 07:55:00,42.0,86.0
1970-01-08 08:00:00,52.0,88.0
1970-01-08 08:05:00,56.0,86.0
1970-01-08 08:10:00,46.0,86.0
1970-01-08 08:15:00,46.0,84.0
1970-01-08 08:20:00,44.5,85.5
1970-01-08 08:25:00,43.0,87.0
1970-01-08 08:30:00,47.0,87.0
1970-01-08 08:35:00,41.0,85.0
1970-01-08 08:40:00,43.0,84.0
1970-01-08 08:45:00,57.0,82.0
1970-01-08 08:50:00,52.0,83.0
1970-01-08 08:55:00,46.0,83.0
1970-01-08 09:00:00,50.0,84.0
1970-01-08 09:05:00,60.0,91.0
1970-01-08 09:10:00,50.0,86.0
1970-01-08 09:15:00,62.0,88.0
1970-01-08 09:20:00,49.0,87.0
1970-01-08 09:25:00,58.0,87.0
1970-01-08 09:30:00,48.0,87.0
1970-01-08 09:35:00,53.0,84.0
1970-01-08 09:40:00,54.0,90.0
1970-01-08 09:45:00,46.0,89.0
1970-01-08 09:50:00,53.0,87.0
1970-01-08 09:55:00,44.0,88.0
1970-01-08 10:00:00,36.0,85.0
1970-01-08 10:05:00,54.0,88.0
1970-01-08 10:10:00,48.0,89.0
1970-01-08 10:15:00,46.0,88.0
1970-01-08 10:20:00,46.0,89.0
1970-01-08 10:25:00,44.0,87.0
1970-01-08 10:30:00,51.0,90.0
1970-01-08 10:35:00,51.0,90.0
1970-01-08 10:40:00,48.0,89.0
1970-01-08 10:45:00,54.0,95.0
1970-01-08 10:50:00,57.0,94.0
1970-01-08 10:55:00,49.0,92.0
1970-01-08 11:00:00,46.0,94.0
1970-01-08 11:05:00,52.0,95.0
1970-01-08 11:10:00,50.0,91.0
1970-01-08 11:15:00,47.0,91.0
1970-01-08 11:20:00,56.0,92.0
1970-01-08 11:25:00,59.0,93.0
1970-01-08 11:30:00,56.0,94.0
1970-01-08 11:35:00,50.0,93.0
1970-01-08 11:40:00,48.0,92.0
1970-01-08 11:45:00,52.0,94.0
1970-01-08 11:50:00,60.0,97.0
1970-01-08 11:55:00,56.0,92.0
1970-01-08 12:00:00,47.0,93.0
1970-01-08 12:05:00,51.0,93.0
1970-01-08 12:10:00,52.0,92.0
1970-01-08 12:15:00,49.0,93.0
1970-01-08 12:20:00,45.0,92.0
1970-01-08 12:25:00,45.0,92.0
1970-01-08 12:30:00,51.0,92.0
1970-01-08 12:35:00,37.0,92.0
1970-01-08 12:40:00,44.0,95.0
1970-01-08 12:45:00,50.0,94.0
1970-01-08 12:50:00,56.0,93.0
1970-01-08 12:55:00,59.0,94.0
1970-01-08 13:00:00,53.0,96.0
1970-01-08 13:05:00,49.5,95.5
1970-01-08 13:10:00,46.0,95.0
1970-01-08 13:15:00,42.5,94.5
1970-01-08 13:20:00,39.0,94.0
1970-01-08 13:25:00,40.5,94.5
1970-01-08 13:30:00,42.0,95.0
1970-01-08 13:35:00,45.0,95.0
1970-01-08 13:40:00,39.0,96.0
1970-01-08 13:45:00,41.0,96.0
1970-01-08 13:50:00,39.5,96.0
1970-01-08 13:55:00,38.0,96.0
1970-01-08 14:00:00,58.0,96.0
1970-01-08 14:05:00,50.0,94.0
1970-01-08 14:10:00,43.0,93.0
1970-01-08 14:15:00,54.0,93.0
1970-01-08 14:20:00,44.0,93.0
1970-01-08 14:25:00,43.0,94.0
1970-01-08 14:30:00,46.0,95.0
1970-01-08 14:35:00,51.0,94.0
1970-01-08 14:40:00,47.0,97.0
1970-01-08 14:45:00,45.0,96.0
1970-01-08 14:50:00,42.0,97.0
1970-01-08 14:55:00,50.0,96.0
1970-01-08 15:00:00,37.0,94.0
1970-01-08 15:05:00,37.0,94.0
1970-01-08 15:10:00,36.0,91.0
1970-01-08 15:15:00,41.0,88.0
1970-01-08 15:20:00,37.0,87.0
1970-01-08 15:25:00,40.0,89.0
1970-01-08 15:30:00,32.0,87.0
1970-01-08 15:35:00,37.0,87.0
1970-01-08 15:40:00,36.0,90.0
1970-01-08 15:45:00,31.0,89.0
1970-01-08 15:50:00,40.0,88.0
1970-01-08 15:55:00,36.0,90.0
1970-01-08 16:00:00,37.0,91.0
1970-01-08 16:05:00,35.0,92.0
1970-01-08 16:10:00,36.0,91.0
1970-01-08 16:15:00,43.0,97.0
1970-01-08 16:20:00,38.0,91.0
1970-01-08 16:25:00,36.0,92.0
1970-01-08 16:30:00,33.0,90.0
1970-01-08 16:35:00,36.0,92.0
1970-01-08 16:40:00,40.0,93.0
1970-01-08 16:45:00,41.0,92.0
1970-01-08 16:50:00,45.0,96.0
1970-01-08 16:55:00,34.0,95.0
1970-01-08 17:00:00,53.0,97.0
1970-01-08 17:05:00,53.0,95.0
1970-01-08 17:10:00,40.0,92.0
1970-01-08 17:15:00,45.0,94.0
1970-01-08 17:20:00,34.0,94.0
1970-01-08 17:25:00,31.0,94.0
1970-01-08 17:30:00,30.0,93.0
1970-01-08 17:35:00,28.0,93.0
1970-01-08 17:40:00,29.0,94.0
1970-01-08 17:45:00,41.0,95.0
1970-01-08 17:50:00,43.0,95.0
1970-01-08 17:55:00,49.0,95.0
1970-01-08 18:00:00,44.0,97.0
1970-01-08 18:05:00,57.0,97.0
1970-01-08 18:10:00,45.0,94.0
1970-01-08 18:15:00,40.0,93.0
1970-01-08 18:20:00,49.0,95.0
1970-01-08 18:25:00,44.0,96.0
1970-01-08 18:30:00,66.0,97.0
1970-01-08 18:35:00,59.0,92.0
1970-01-08 18:40:00,46.0,94.0
1970-01-08 18:45:00,55.0,95.0
1970-01-08 18:50:00,47.0,95.0
1970-01-08 18:55:00,40.0,94.0
1970-01-08 19:00:00,53.0,97.0
1970-01-08 19:05:00,48.0,96.0
1970-01-08 19:10:00,45.0,91.0
1970-01-08 19:15:00,56.5,93.5
1970-01-08 19:20:00,68.0,96.0
1970-01-08 19:25:00,37.0,94.0
1970-01-08 19:30:00,37.0,93.0
1970-01-08 19:35:00,43.0,93.0
1970-01-08 19:40:00,42.0,95.0
1970-01-08 19:45:00,45.0,95.0
1970-01-08 19:50:00,54.0,95.0
1970-01-08 19:55:00,50.0,96.0
1970-01-08 20:00:00,35.0,93.0
1970-01-08 20:05:00,34.0,93.0
1970-01-08 20:10:00,40.0,93.0
1970-01-08 20:15:00,47.0,95.0
1970-01-08 20:20:00,39.0,97.0
1970-01-08 20:25:00,40.0,94.0
1970-01-08 20:30:00,51.0,93.0
1970-01-08 20:35:00,38.0,94.0
1970-01-08 20:40:00,43.0,96.0
1970-01-08 20:45:00,34.0,92.0
1970-01-08 20:50:00,54.0,96.0
1970-01-08 20:55:00,40.0,97.0
1970-01-08 21:00:00,36.0,94.0
1970-01-08 21:05:00,40.0,93.0
1970-01-08 21:10:00,35.0,93.0
1970-01-08 21:15:00,35.0,92.0
1970-01-08 21:20:00,34.0,92.0
1970-01-08 21:25:00,47.0,92.0
1970-01-08 21:30:00,44.0,93.0
1970-01-08 21:35:00,44.0,93.0
1970-01-08 21:40:00,47.0,96.0
1970-01-08 21:45:00,40.0,94.0
1970-01-08 21:50:00,35.0,92.0
1970-01-08 21:55:00,40.0,96.0
1970-01-08 22:00:00,45.0,95.0
1970-01-08 22:05:00,54.0,93.0
1970-01-08 22:10:00,34.0,86.0
1970-01-08 22:15:00,33.0,86.0
1970-01-08 22:20:00,32.0,87.0
1970-01-08 22:25:00,27.0,87.0
1970-01-08 22:30:00,26.0,86.0
1970-01-08 22:35:00,32.0,87.0
1970-01-08 22:40:00,34.0,90.0
1970-01-08 22:45:00,24.0,88.0
1970-01-08 22:50:00,24.0,87.0
1970-01-08 22:55:00,23.0,89.0
1970-01-08 23:00:00,25.0,89.0
1970-01-08 23:05:00,28.0,89.0
1970-01-08 23:10:00,25.0,89.0
1970-01-08 23:15:00,26.0,89.0
1970-01-08 23:20:00,37.0,90.0
1970-01-08 23:25:00,26.0,89.0
1970-01-08 23:30:00,26.0,90.0
1970-01-08 23:35:00,21.0,89.0
1970-01-08 23:40:00,25.0,90.0
1970-01-08 23:45:00,19.0,88.0
1970-01-08 23:50:00,19.0,88.0
1970-01-08 23:55:00,25.0,92.0
